"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:6871FKHumiy1Wfr6vF7Xxt","Hawayein (From ""Jab Harry Met Sejal"")","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:4YRxDV8wJFPHPTeXepOstw","Pritam, Arijit Singh","spotify:album:4oKe6f61RFvmSLaDQ3vnnF","Hawayein (From ""Jab Harry Met Sejal"")","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:4YRxDV8wJFPHPTeXepOstw","Pritam, Arijit Singh","2017-07-26","https://i.scdn.co/image/ab67616d0000b2730f29b052ea18eb757ec7ca9a","1","1","289999","https://p.scdn.co/mp3-preview/3e6e12c649cfa53cbd7bd8b4e95461ceba1a6c32?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","INS171701912","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","bollywood,hindi pop,desi,sufi,hindi pop,bollywood,desi,bangla pop","0.606","0.601","2","-5.576","1","0.0283","0.796","0.000511","0.127","0.453","125.961","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2017 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:72jbDTw1piOOj770jWNeaG","Paris","spotify:artist:69GGBxA162lTqCwzJG5jLp","The Chainsmokers","spotify:album:4JPguzRps3kuWDD5GS6oXr","Memories...Do Not Open","spotify:artist:69GGBxA162lTqCwzJG5jLp","The Chainsmokers","2017-04-07","https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94","1","8","221506","https://p.scdn.co/mp3-preview/2b043ab3ea679d2e91c5bd827cbf24ef7a2b1b44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USQX91603031","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2023-07-16T14:09:39Z","","0.653","0.658","2","-6.428","1","0.0304","0.0215","0.00000166","0.0939","0.219","99.99","4","","Disruptor Records/Columbia","P (P) 2017 Disruptor Records/Columbia Records"
"spotify:track:6EkvW1s0h3ZsjOTUantlMn","Jesus, Son Of God - Live","spotify:artist:6piIAIurGAryW5h1rqQC16, spotify:artist:6pRi6EIPXz4QJEOEsBaA0m, spotify:artist:0XFBXku1ro7p7bjFQk98o6","Passion, Chris Tomlin, Christy Nockels","spotify:album:1xuZPjUaD8wODDfpWbJH9e","Passion: White Flag","spotify:artist:6piIAIurGAryW5h1rqQC16","Passion","2012-01-01","https://i.scdn.co/image/ab67616d0000b273f7a054379c2f16b258f2ff75","1","3","374360","","false","29","USSP31200197","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","worship,christian,ccm,christian,worship,ccm,pop worship,christian country,worship,lullaby,ccm","0.381","0.666","11","-4.773","1","0.0299","0.0707","0","0.471","0.0761","151.949","4","","Six Steps (SIX)","C © 2012 sixstepsrecords LLC and Capitol CMG, Inc, P ℗ 2012 sixstepsrecords LLC and Capitol CMG, Inc"
"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Shape of You","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","spotify:album:3T4tUhGYeRNVUGevb0wThu","÷ (Deluxe)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran","2017-03-03","https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96","1","4","233712","https://p.scdn.co/mp3-preview/7339548839a263fd721d01eb3364a848cad16fa7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","91","GBAHS1600463","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","soft pop","0.825","0.652","1","-3.183","0","0.0802","0.581","0","0.0931","0.931","95.977","4","","Atlantic Records UK","C © 2017 Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company., P ℗ 2017 Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company."
"spotify:track:5yDL13y5giogKs2fSNf7sj","Glad You Came","spotify:artist:2NhdGz9EDv2FeUw6udu2g1","The Wanted","spotify:album:2hnaJ8ktG2FSP1EthsCo6N","Battleground (Deluxe Edition)","spotify:artist:2NhdGz9EDv2FeUw6udu2g1","The Wanted","2011-01-01","https://i.scdn.co/image/ab67616d0000b27317a142a78128fb7c54ab9aa4","1","1","197935","","false","79","GBUM71104495","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2023-12-29T17:28:09Z","","0.722","0.851","7","-3.873","0","0.0639","0.0319","0","0.108","0.452","126.885","4","","Universal-Island Records Ltd.","C © 2011 Global Talent Records Limited, under exclusive licence to Universal Island Records, a division of Universal Music Operations Limited, P ℗ 2011 Global Talent Records Limited, under exclusive licence to Universal Island Records, a division of Universal Music Operations Limited"
"spotify:track:58AkcBdW5NpM2TBbkKbdK3","Latthay Di Chaadar","spotify:artist:1W67L8OH9z7C3b9YJJbVYq, spotify:artist:5r3gdJkUB4oAcnuIGXEB7q","Farhan Saeed, Quratulain Balouch","spotify:album:47IayN7LlLIu6A2RuzhbrX","Coke Studio Season 10: Episode 4","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2017-09-04","https://i.scdn.co/image/ab67616d0000b27363c750e8bc80c74de4e644d8","1","2","478807","https://p.scdn.co/mp3-preview/f6eba8ee766c94871b798d15788c3fcc35526040?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","QMEU31716096","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","sufi,desi,sufi,qawwali,ghazal,desi,hindi indie","0.675","0.607","10","-7.241","1","0.0366","0.613","0.0000264","0.102","0.655","158.905","3","","Mainstage Productions","C 2017 Mainstage Productions, P 2017 Mainstage Productions"
"spotify:track:7792AeWcL6rPcfH2jjIXuP","One Shot","spotify:artist:5xi3SZpllRPAkoPVbjB6nc","JLS","spotify:album:37ocVmUr58CZsunyOapI3m","JLS","spotify:artist:5xi3SZpllRPAkoPVbjB6nc","JLS","2009-11-09","https://i.scdn.co/image/ab67616d0000b2731c913d2603141d61702eb9e7","1","8","227266","https://p.scdn.co/mp3-preview/0fabbc751e10169aa3d56372f61717bc93ee97d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBARL0901331","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2022-08-22T17:53:57Z","","0.61","0.623","4","-6.557","1","0.0373","0.125","0","0.228","0.436","134.976","4","","Epic","P (P) 2009 Sony Music Entertainment UK Limited"
"spotify:track:0nrRP2bk19rLc0orkWPQk2","Wake Me Up","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","spotify:album:2H6i2CrWgXE1HookLu8Au0","True","spotify:artist:1vCWHaC5f2uS3yhpwWbIA6","Avicii","2013-01-01","https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7","1","1","247426","","false","89","SEUM71301326","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2023-12-29T17:28:19Z","edm","0.532","0.783","2","-5.697","1","0.0523","0.0038","0.0012","0.161","0.643","124.08","4","","Universal Music AB","C © 2013 Avicii Music AB, / PRMD under exclusive license to Universal Music AB, P ℗ 2013 Avicii Music AB, / PRMD under exclusive license to Universal Music AB"
"spotify:track:7yws3pF3FFguwT2Psi6c15","Do You Remember","spotify:artist:4pADjHPWyrlAF0FA7joK2H, spotify:artist:3Isy6kedDrgPYoTS1dazA9, spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK","Jay Sean, Sean Paul, Lil Jon","spotify:album:3v0AeWgJPrdPPZGt1tS2s0","All Or Nothing","spotify:artist:4pADjHPWyrlAF0FA7joK2H","Jay Sean","2009-01-01","https://i.scdn.co/image/ab67616d0000b2739004d9d1b817af63d113e937","1","4","210306","","false","2","USCM50900810","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","dancehall,crunk","0.855","0.668","11","-4.892","1","0.0644","0.0242","0","0.102","0.803","125.846","4","","Cash Money","C © 2009 Cash Money Records Inc., P ℗ 2009 Cash Money Records Inc."
"spotify:track:1zB4vmk8tFRmM9UULNzbLB","Thunder","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:33pt9HBdGlAbRGBHQgsZsU","Evolve","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2017-06-23","https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a","1","10","187146","","false","87","USUM71704167","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2023-07-16T14:10:48Z","","0.604","0.822","0","-4.833","1","0.0438","0.00672","0.134","0.147","0.288","167.997","4","","Kid Ina Korner / Interscope","C © 2018 KIDinaKORNER/Interscope Records, P ℗ 2018 KIDinaKORNER/Interscope Records"
"spotify:track:6Wytqpe4mfmyeT8s1xbczG","Something In The Way You Move","spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","spotify:album:20Ol6zZ0nLlc5EGTH1zA0j","Delirium (Deluxe)","spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","2015-11-06","https://i.scdn.co/image/ab67616d0000b2736bdee14242f244d9d6ddf2fd","1","3","227423","","false","59","GBUM71505461","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","","0.658","0.814","1","-6.157","0","0.0493","0.0398","0","0.114","0.316","109.004","4","","Polydor Records","C © 2015 Polydor Ltd. (UK), P ℗ 2015 Polydor Ltd. (UK)"
"spotify:track:5qaEfEh1AtSdrdrByCP7qR","Demons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:6nxDQi0FeEwccEPJeNySoS","Night Visions","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2012-09-04","https://i.scdn.co/image/ab67616d0000b273407bd04707c463bbb3410737","1","4","177506","","false","86","USUM71201071","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2023-07-16T14:11:18Z","","0.5","0.71","3","-3.015","1","0.0339","0.19","0.00025","0.269","0.419","89.929","4","","Kid Ina Korner / Interscope","C © 2013 KIDinaKORNER/Interscope Records, P ℗ 2013 KIDinaKORNER/Interscope Records"
"spotify:track:652qcf4vsJ8GUuM7pYPAao","Kesariya Balam","spotify:artist:6ohaQzKaXrobAL8paLSaxq, spotify:artist:7MSVHZq5XV6iBbvKNKMia1","Salim–Sulaiman, Karsan Sagathiya","spotify:album:23j7YAe0CCu2R2fxFyc31M","Dor (Original Motion Picture Soundtrack)","spotify:artist:6ohaQzKaXrobAL8paLSaxq","Salim–Sulaiman","2005-06-01","https://i.scdn.co/image/ab67616d0000b273fbdf698b0fa43d472cd4c814","1","3","363865","https://p.scdn.co/mp3-preview/7e222e18836d213b57c673ccac6855f6b81dcfa6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM4TX1992836","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","bollywood,sufi,desi,hindi pop,qawwali,gujarati garba,bollywood,gujarati pop","0.659","0.797","9","-8.66","1","0.0525","0.591","0.268","0.169","0.691","98.006","3","","Salim - Sulaiman","C (C) 2019 Salim - Sulaiman, P (P) 2019 Salim - Sulaiman"
"spotify:track:1fidCEsYlaVE3pHwKCvpFZ","Am I Wrong","spotify:artist:0awl5piYwO0CDTHEkCjUhn","Nico & Vinz","spotify:album:6zXb9FQMzawvY2Au8Kxky3","Black Star Elephant","spotify:artist:0awl5piYwO0CDTHEkCjUhn","Nico & Vinz","2014","https://i.scdn.co/image/ab67616d0000b273eb3c078694b007169dab4a4f","1","2","245866","https://p.scdn.co/mp3-preview/7a4173d114136b1018144dcc767945f9ecc149e4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USWB11304681","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","","0.729","0.675","8","-6.003","1","0.0312","0.175","0.00000158","0.55","0.779","119.968","4","","Warner Records","C © 2014 Warner Records Inc., P ℗ 2014 Warner Records Inc."
"spotify:track:4Aep3WGBQlpbKXkW7kfqcU","See You Again (feat. Charlie Puth)","spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Wiz Khalifa, Charlie Puth","spotify:album:7hTMaPfK488vRcC1Ar4bOm","Furious 7: Original Motion Picture Soundtrack","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-03-17","https://i.scdn.co/image/ab67616d0000b273658f35df0da6f9393a501fbf","1","7","229525","https://p.scdn.co/mp3-preview/69c2ac6f1501e5c8bc6970273da5d06fb97a2e76?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USAT21500313","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","rap,soft pop,pop","0.69","0.48","10","-7.503","1","0.0816","0.369","0","0.0649","0.286","80.025","4","","Atlantic Records","C © 2015 Universal Studios Motion Picture Artwork, Artwork Title, and Photos, P ℗ This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:2gpVdtEWFwUyl6uLLmvBzW","Memories That You Call","spotify:artist:21mKp7DqtSNHhCAU2ugvUw, spotify:artist:0ee7OJzj60zA1O50ysyZdQ","ODESZA, Monsoonsiren","spotify:album:5SXT6dwhHX56Sos7KMcMF5","In Return","spotify:artist:21mKp7DqtSNHhCAU2ugvUw","ODESZA","2014-09-08","https://i.scdn.co/image/ab67616d0000b2734dbc8c5bdabeb502c5ab23e5","1","11","248000","https://p.scdn.co/mp3-preview/c96bf57e079f9b208fddcbbf2b4e6a2ecbca199d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","GBCFB1404210","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","chillwave,chillstep,chillstep","0.608","0.553","5","-8.184","1","0.0318","0.455","0.901","0.133","0.181","120.024","4","","Counter Records","C 2014 Foreign Family Collective under exclusive license to Counter Records, P 2014 Foreign Family Collective under exclusive license to Counter Records"
"spotify:track:762UXiwEHYY97VL45sAUPR","2U","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:1uNFoZAHBGtllmzznpCI3s","David Guetta, Justin Bieber","spotify:album:0EYVu7ginQ5nPsQj3woBAQ","2U","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai","David Guetta","2017-06-09","https://i.scdn.co/image/ab67616d0000b273c7203e70bf328d5f6cb8e988","1","1","194906","https://p.scdn.co/mp3-preview/f5e595f02d1c9693e46c641e22280cf94ecd3f06?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","GB28K1700019","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","edm,dance","0.551","0.651","8","-5.828","0","0.0594","0.225","0","0.224","0.562","144.875","4","","""2 U"" PS (Bieber/Guetta)","C © 2017 What A Music Ltd, under exclusive license to Def Jam Recordings, a division of UMGS Recordings, Inc., P ℗ 2017 What A Music Ltd, under exclusive license to Def Jam Recordings, a division of UMGS Recordings, Inc."
"spotify:track:2q95XoeFGixx8b5LNF6Ey1","Greenlight (feat. Flo Rida & LunchMoney Lewis)","spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:0jnsk9HBra6NMjO2oANoPY, spotify:artist:2iUbk5KhZYZt4CRvWbwb7S","Pitbull, Flo Rida, LunchMoney Lewis","spotify:album:4NSmDaKvXiNU02sTbpPtmZ","Greenlight (feat. Flo Rida & LunchMoney Lewis)","spotify:artist:0TnOYISbd1XYRBk9myaseg","Pitbull","2016-07-22","https://i.scdn.co/image/ab67616d0000b273079cdee961dd5d655a9badce","1","1","244173","https://p.scdn.co/mp3-preview/0ed4bec9616c4d6fcd1e43dcb7d573dc278b801f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USRC11601270","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","","0.695","0.837","1","-5.617","0","0.281","0.245","0","0.367","0.639","115.067","4","","Mr.305/Polo Grounds Music/RCA Records","P (P) 2016 RCA Records, a division of Sony Music Entertainment"
"spotify:track:3TahdwXB4gJRWVAI00Ejqa","Moves Like Jagger - Studio Recording From ""The Voice"" Performance","spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Maroon 5, Christina Aguilera","spotify:album:2IyanCCFV9rJBKCgWuO8vL","Hands All Over (Revised Asia Standard Version)","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2010","https://i.scdn.co/image/ab67616d0000b273d86187b97c58d3b54d584368","1","13","201493","","false","72","USUM71109132","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2023-07-16T14:12:38Z","pop","0.722","0.761","11","-4.459","0","0.0475","0.0117","0","0.315","0.624","128.044","4","","Interscope Records*","C © 2011 A&M/Octone Records, P ℗ 2011 Interscope Records"
"spotify:track:6qn9YLKt13AGvpq9jfO8py","We Found Love","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:7CajNmpbOovFoOoasH2HaY","Rihanna, Calvin Harris","spotify:album:2g1EakEaW7fPTZC6vBmBCn","Talk That Talk","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2011-11-18","https://i.scdn.co/image/ab67616d0000b273bef074de9ca825bddaeb9f46","1","3","215226","","false","85","USUM71115507","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2023-07-16T14:12:55Z","edm","0.735","0.766","1","-4.485","1","0.0384","0.025","0.00141","0.108","0.6","127.975","4","","Def Jam Recordings","C © 2011 The Island Def Jam Music Group, P ℗ 2011 The Island Def Jam Music Group"
"spotify:track:4llK75pXNWZz6KAho2Gp16","She Will Be Loved - Radio Mix","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:5zClcGCSWj926AMjvBNSLc","Songs About Jane: 10th Anniversary Edition","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2002","https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e","1","4","259453","","false","86","USUM71204501","spotify:user:pjwjkeplirrbgs4o6iva2lzct","2021-01-18T07:17:30Z","pop","0.651","0.663","0","-5.569","0","0.0281","0.228","0","0.0994","0.465","102","4","","Interscope Records*","C © 2012 A&M/Octone Records, P ℗ 2012 A&M/Octone Records"
