"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:7nEARFErrSyOqWe9ohkGxQ","madly","spotify:artist:3G9gR0x4v3J2Vek0Fw0yf2, spotify:artist:12knc5DPOIJKd0qEeYaDVm, spotify:artist:4HZ5fqzmMUI1khzRpOeZBP","Emily Vaughn, Joseph Tilley, we're ok!","spotify:album:5RkTMRhAQWwFKKotQUbq9S","madly","spotify:artist:3G9gR0x4v3J2Vek0Fw0yf2, spotify:artist:12knc5DPOIJKd0qEeYaDVm, spotify:artist:4HZ5fqzmMUI1khzRpOeZBP","Emily Vaughn, Joseph Tilley, we're ok!","2022-06-10","https://i.scdn.co/image/ab67616d0000b273f05b2d61d341f9b76ad7dcc2","1","1","100363","https://p.scdn.co/mp3-preview/42b8c2322aa0c0ae5d91a2611c7b93c64d8795ba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","QZPEW2211283","","2024-09-20T10:37:19Z","","0.786","0.569","8","-9.362","0","0.0396","0.499","0.00000707","0.116","0.85","110.039","4","","Emily Vaughn","C 2022 Emily Vaughn and Joseph Tilley, P 2022 Emily Vaughn and Joseph Tilley"
"spotify:track:4mm39wDyaVYByBLz5MN3kW","where we're going","spotify:artist:3IR6DvP0x2a6oUSist9UMu","elijah woods","spotify:album:6VyR17Yjzo1zHMpWgT7oNC","bright orange everglow","spotify:artist:3IR6DvP0x2a6oUSist9UMu","elijah woods","2023-08-20","https://i.scdn.co/image/ab67616d0000b2734c3da5bd6c477a7c53a74104","1","2","178693","https://p.scdn.co/mp3-preview/e83d17ac05541abd2b9fa90c8b547eaeaff7178d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","QZNWU2345438","","2024-09-18T17:44:42Z","","0.584","0.477","6","-7.242","1","0.0302","0.123","0","0.139","0.224","77.478","4","","elijah woods","C 2023 elijah woods, P 2023 elijah woods"
"spotify:track:1sd2HaV5RYWN8ly7htaElN","everything everywhere always","spotify:artist:3IR6DvP0x2a6oUSist9UMu","elijah woods","spotify:album:73HKMtn4WRIvvm1m2QEAdf","everything everywhere always","spotify:artist:3IR6DvP0x2a6oUSist9UMu","elijah woods","2022-08-19","https://i.scdn.co/image/ab67616d0000b2737355aaee321cc2b4a9e7586f","1","1","147847","https://p.scdn.co/mp3-preview/5586633a88dae86bf290349cbc17e145d90646e5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","QZMEP2282689","","2024-09-18T17:22:28Z","","0.402","0.38","6","-10.233","1","0.045","0.746","0.00000258","0.272","0.187","143.632","5","","elijah woods","C 2022 elijah woods, P 2022 elijah woods"
"spotify:track:1TiZWEsxN85yLJBq56K8mG","Like I Do","spotify:artist:0VpMOC5IZU06u29fWjv3qJ","J.Tajor","spotify:album:4AT7V0zZ0B3xWDef7sPCyJ","Like I Do","spotify:artist:0VpMOC5IZU06u29fWjv3qJ","J.Tajor","2022-03-04","https://i.scdn.co/image/ab67616d0000b273e649cde12610c45e05a10d44","1","1","149142","https://p.scdn.co/mp3-preview/89570eb25e62b3af3a46911b8b70d0dc8a599861?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","TCAGB2228976","","2024-09-16T08:36:12Z","","0.847","0.5","9","-5.481","1","0.0362","0.648","0","0.104","0.603","105.01","4","","ACTS Music Group","C 2024 ACTS Music Group, P 2024 ACTS Music Group"
"spotify:track:1jINBeZzfpp5NfHRQwd7ck","Anjanadri Theme Song (From ""HanuMan"") [Hindi]","spotify:artist:1GEwRtJ6snJ0z2hzmXAG80, spotify:artist:1SJOL9HJ08YOn92lFcYf8a, spotify:artist:3tbZvcC2kvWyAEWHwtUTp2","GowraHari, Shankar Mahadevan, Riya Mukherjee","spotify:album:0oY99MReKJUHR2Xf6JlTj8","Anjanadri Theme Song (From ""HanuMan"") [Hindi]","spotify:artist:1GEwRtJ6snJ0z2hzmXAG80, spotify:artist:1SJOL9HJ08YOn92lFcYf8a, spotify:artist:3tbZvcC2kvWyAEWHwtUTp2","GowraHari, Shankar Mahadevan, Riya Mukherjee","2024-01-26","https://i.scdn.co/image/ab67616d0000b273dad1a24f159d80fa9a92d166","1","1","120000","https://p.scdn.co/mp3-preview/52cc10f57ac31218684672e72797bf7befa83719?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","INT102400355","","2024-08-23T15:36:05Z","devotional,bhajan,tollywood,telugu pop,bollywood,marathi pop,devotional,bhajan,desi,tamil dance,hindi pop,tamil pop","0.64","0.895","9","-8.674","1","0.162","0.685","0.0561","0.105","0.278","89.968","4","","Tips Industries Ltd","C © 2024 Tips Industries Ltd. under Exclusive License to Warner Music India, P ℗ 2024 Tips Industries Ltd. under Exclusive License to Warner Music India"
"spotify:track:1kTEGyqUJFgstwdgJFLqz1","Dil Se Dil Tak (From ""Bawaal"")","spotify:artist:1Taiu6ysv5t5sVhhMYYucf, spotify:artist:5M4WmRBIQBWlBflNZj7BTG, spotify:artist:3GBSge8pq7mpezUQl0GAOA, spotify:artist:1Uy4rDTdXHBBSAjDTOKoRC","Akashdeep Sengupta, Laqshay Kapoor, Kausar Munir, Suvarna Tiwari","spotify:album:1vaX8lnpErNywb6HwJBOsw","Dil Se Dil Tak (From ""Bawaal"")","spotify:artist:1Taiu6ysv5t5sVhhMYYucf, spotify:artist:5M4WmRBIQBWlBflNZj7BTG, spotify:artist:3GBSge8pq7mpezUQl0GAOA","Akashdeep Sengupta, Laqshay Kapoor, Kausar Munir","2023-07-14","https://i.scdn.co/image/ab67616d0000b273bdbfa224f9c1f5c657c4250e","1","1","301035","https://p.scdn.co/mp3-preview/4cf21c7151d53de08abd4556b5d629ce00fd1340?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","INS182301982","","2024-07-19T11:11:04Z","hindi pop,hindi pop,bollywood,hindi pop,desi,qawwali,sufi","0.382","0.5","3","-6.154","1","0.037","0.854","0","0.166","0.232","111.927","4","","T-Series","C 2023 Super Cassettes Industries Private Limited, P 2023 Super Cassettes Industries Private Limited"
"spotify:track:7vl5itLV1s8yj7Rqm2LKaH","Shoorveer III","spotify:artist:7FmygnepJt3fhiZQDmoC0P, spotify:artist:0jwEjjVUUOLop2Nhnoh16H, spotify:artist:4LYY7MCgBn5wXuIt2UOfFq, spotify:artist:5IzIL7dnJku61Le2Qv9Ehu, spotify:artist:3TwDjxq0xKO564mxocDOhJ","Rapperiya Baalam, Jagirdar RV, Meetu Solanki, SHAMBHO, Rajneesh Jaipuri","spotify:album:11KgrgwefGbmuePtTWqerI","Shoorveer III","spotify:artist:7FmygnepJt3fhiZQDmoC0P, spotify:artist:0jwEjjVUUOLop2Nhnoh16H","Rapperiya Baalam, Jagirdar RV","2022-02-19","https://i.scdn.co/image/ab67616d0000b27357c966ee3968008282afd240","1","1","213000","https://p.scdn.co/mp3-preview/7a5fcaacf747b0fd119459ca4d278ee88390460d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","TCAFY2170572","","2024-07-15T14:56:08Z","bhajan,devotional,bhajan,devotional,marathi pop,desi hip hop,hindi hip hop","0.768","0.726","9","-7.311","0","0.144","0.232","0","0.125","0.598","95.06","4","","Rapperiya Baalam","C 2022 Rapperiya Baalam, P 2022 Rapperiya Baalam"
"spotify:track:6egfWbtFFhMToV2DvmEzmo","Tu Hain Toh (From ""Mr. And Mrs. Mahi"")","spotify:artist:0Or6EukLg1g2fTl08fPz2o, spotify:artist:3VkiCR2nuvfucpvFXdSVtx, spotify:artist:1uY9B9QroF5K8wPyeEO1QN","Bunny, Hunny, Sagar","spotify:album:3PI3er7mHLniPndwdo0mlA","Mr. And Mrs. Mahi (Original Motion Picture Soundtrack)","spotify:artist:4f7KfxeHq9BiylGmyXepGt, spotify:artist:5wJ1H6ud777odtZl5gG507, spotify:artist:5gZhfbckaWo89OzDSk3gdT","Tanishk Bagchi, Vishal Mishra, Jaani","2024-05-24","https://i.scdn.co/image/ab67616d0000b273373b21b6dfdb6cd71e03101f","1","4","283539","https://p.scdn.co/mp3-preview/a33f91374827cf8d94c77706d4329c5f12322a24?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","INS172408786","","2024-07-11T19:55:40Z","hindi pop","0.635","0.273","9","-10.396","1","0.0278","0.94","0","0.0928","0.462","100.956","1","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2024 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:2TuXsld8011wMWRR7L4dbM","Jhonka","spotify:artist:2FPwX3Gh0w4Qr1v3zSTtcT, spotify:artist:6hzngLO20cX5IGqT0hVv1G","Papon, Anurag Saikia","spotify:album:4kgkYZpNsCBGx2PkC0uJRE","Gullak: Season 3 (Music from the Original Series)","spotify:artist:6hzngLO20cX5IGqT0hVv1G","Anurag Saikia","2022-04-01","https://i.scdn.co/image/ab67616d0000b273414bef8e5eaadbe6edded7c2","1","2","272000","https://p.scdn.co/mp3-preview/3be726711eac0478ae80e385010a87c58c2ab68c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","INC442200014","","2024-07-10T15:41:38Z","bollywood,sufi,hindi pop,hindi indie,bollywood,ghazal,indian indie,hindi pop","0.639","0.386","11","-11.403","1","0.0409","0.917","0.000147","0.109","0.249","119.95","1","","Contagious Online Media Network Pvt Ltd","C (C) 2022 Contagious Online Media Network Pvt Ltd, P (P) 2022 Contagious Online Media Network Pvt Ltd"
"spotify:track:4EAxNKJQEIIcivG82cU5LM","Oonchi Oonchi Deewarein (From ""Yaariyan 2"")","spotify:artist:3pQ4aA7dkolyjUAMrVScgh, spotify:artist:4YRxDV8wJFPHPTeXepOstw","Manan Bhardwaj, Arijit Singh","spotify:album:4j3UkSRlAyWElz9VNf7toV","Oonchi Oonchi Deewarein (From ""Yaariyan 2"")","spotify:artist:3pQ4aA7dkolyjUAMrVScgh, spotify:artist:4YRxDV8wJFPHPTeXepOstw","Manan Bhardwaj, Arijit Singh","2023-09-20","https://i.scdn.co/image/ab67616d0000b273cac6ed4784b8f73a0145b3f7","1","1","251109","https://p.scdn.co/mp3-preview/f303eee5952729f7fe92f6d0afcb6392d207b4e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","INS182302608","","2024-06-23T07:07:59Z","bhajan,hindi pop,desi pop,hindi pop,bollywood,desi,bangla pop","0.263","0.616","5","-5.17","1","0.0398","0.533","0","0.086","0.298","78.353","4","","T-Series","C 2023 Super Cassettes Industries Private Limited, P 2023 Super Cassettes Industries Private Limited"
"spotify:track:646x3mGqcFfrgMum5YCTbz","Nirvana Shatakam","spotify:artist:25z75NKuPErImPddNQYD6g","Religious India","spotify:album:5daR2AX9J9yhVecpj7kMB5","Nirvana Shatakam","spotify:artist:25z75NKuPErImPddNQYD6g","Religious India","2024-03-19","https://i.scdn.co/image/ab67616d0000b2737b6dd68396f5ce9d78ef3b47","1","1","244054","https://p.scdn.co/mp3-preview/6a7698a67797b3edbe287df800236a4ede0c50fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","INN682102318","","2024-06-20T05:46:14Z","bhajan,devotional","0.836","0.267","1","-13.64","1","0.0353","0.752","0.000143","0.0722","0.448","133.984","3","","Skyline Production And Entertainments","C 2024 Skyline Production And Entertainments, P 2024 Skyline Production And Entertainments"
"spotify:track:3MWddDYlAR7ojg6nZF66ZE","Tamari Murti Vina","spotify:artist:7exaRUHjGMdwPUaZkvBJnb, spotify:artist:0tqOP0Tfi2kQg3EZAGb6dc","Divyang Ray, Aabhas Joshi","spotify:album:26aJUGGsv4tMll67z4SRKf","Tamari Murti Vina","spotify:artist:7exaRUHjGMdwPUaZkvBJnb","Divyang Ray","2020-01-30","https://i.scdn.co/image/ab67616d0000b27319018ed86fbae7f15256d017","1","1","504667","https://p.scdn.co/mp3-preview/d58713d0f52fdabc94dfd7bddf0afa91f0bc451d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZFYX2044729","","2024-06-14T06:18:40Z","bhajan","0.6","0.684","9","-7.683","1","0.0446","0.753","0.000196","0.133","0.698","149.991","4","","iAmAkshar","C 2020 iAmAkshar, P 2020 iAmAkshar"
"spotify:track:4bcc92EwI9zH9SawQYYrUA","Tane Haiyama Padhravu Re","spotify:artist:7exaRUHjGMdwPUaZkvBJnb","Divyang Ray","spotify:album:5GK0IkAfuAblB5yx9S1ygd","Tane Haiyama Padhravu Re","spotify:artist:7exaRUHjGMdwPUaZkvBJnb","Divyang Ray","2016-04-16","https://i.scdn.co/image/ab67616d0000b273540dce1d935cd43117d10c3b","1","1","577500","https://p.scdn.co/mp3-preview/81fdc6f1da19d7a3595c5888a7427b417554538a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QM4DW1638902","","2024-06-14T06:18:06Z","bhajan","0.682","0.428","7","-8.064","1","0.0274","0.594","0","0.246","0.318","99.99","1","","iAmAkshar","C 2016 iAmAkshar, P 2016 iAmAkshar"
"spotify:track:0SAZ4IHYMtjW4Lxrjm7NnG","Aashiq Tera","spotify:artist:38IHJBGBuaYXHEkIQd4DtF, spotify:artist:1bTROl5p3rGTpvKeWnGgrw, spotify:artist:7h2iyGbQUPE8V8tATDSOAM","Altamash Faridi, Sohail Sen, Mudassar Aziz","spotify:album:2QTktaF2GGrGu8Qu3ZyIms","Happy Bhag Jayegi (Original Motion Picture Soundtrack)","spotify:artist:1bTROl5p3rGTpvKeWnGgrw, spotify:artist:7h2iyGbQUPE8V8tATDSOAM","Sohail Sen, Mudassar Aziz","2016-07-28","https://i.scdn.co/image/ab67616d0000b273e005c1f068091493afd80816","1","3","294751","https://p.scdn.co/mp3-preview/e243df8067311bf01750d8205d1b41d2ef45d915?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","GBSGZ1500734","","2024-06-07T11:45:02Z","bollywood,sufi,hindi pop,desi,bollywood,hindi pop,desi,sufi","0.46","0.885","4","-5.061","1","0.063","0.192","0","0.0847","0.627","114.936","4","","Eros Now Music","C (C) 2016 Eros Now Music, P (P) 2016 Eros Now Music"
"spotify:track:4kaLkst9lT3sQ5Crgxs3ic","Pani Da Rang - Male Vocals","spotify:artist:7qHsapL39aTQsPhixtzVvy, spotify:artist:3dN9MQpjIyNxyeRfz4EDZe","Ayushmann Khurrana, Rochak Kohli","spotify:album:71DVhsBjMZWwTk18SeQhip","Vicky Donor (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2012-04-09","https://i.scdn.co/image/ab67616d0000b2737f5ef63cacc621f38a98f554","1","4","240786","https://p.scdn.co/mp3-preview/396a5aa0890da65a912f75599c40a21107f85bc6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","GBSGZ1100026","","2024-05-29T12:01:33Z","bollywood,hindi pop,bollywood,hindi pop,desi","0.441","0.618","4","-8.511","0","0.0386","0.295","0.0000665","0.105","0.454","98.031","4","","Eros Now Music","C (C) 2012 Eros Now Music, P (P) 2012 Eros Now Music"
"spotify:track:59mfOQEKtrVxWArsisExSs","Bird in a Tree","spotify:artist:7bsyET4aRFBJ9dOtGeHCX5","The Brother Brothers","spotify:album:4YWD3lW1stJ601JlsaBOJ5","Tugboats - EP","spotify:artist:7bsyET4aRFBJ9dOtGeHCX5","The Brother Brothers","2017-01-10","https://i.scdn.co/image/ab67616d0000b273ffa19e5a6c469c1975d627e9","1","2","149106","https://p.scdn.co/mp3-preview/bc90dcfdc19c55edc598e5fdb009c7b56b290e77?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","TCACW1758562","","2024-04-18T16:46:25Z","","0.569","0.446","0","-4.662","1","0.0413","0.875","0.0000104","0.0912","0.785","126.683","4","","The Brother Brothers","C 2017 The Brother Brothers, P 2017 The Brother Brothers"
"spotify:track:5JCDVLwteSXuwVqjCa7SwH","O Rangrez","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ, spotify:artist:0oOet2f43PA68X5RxKobEy, spotify:artist:5diMmmNkRVfgUnXJrzXzjZ, spotify:artist:5XWfOrZhMMjoBTKcAgtFxe, spotify:artist:3cXNzZYIOUpv22w4iJm42t","Shankar-Ehsaan-Loy, Shreya Ghoshal, Javed Bashir, Yusuf Mohammed, Vajid Ali","spotify:album:3m5FIubiCHr9mH3BU7ngY4","Bhaag Milkha Bhaag (Original Motion Picture Soundtrack)","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ","Shankar-Ehsaan-Loy","2013-06-14","https://i.scdn.co/image/ab67616d0000b273fd2df008046f04c32d9c0c2e","1","7","385000","https://p.scdn.co/mp3-preview/908d20cc5ed7c0a1bd3e4576b6a1e92e12c16742?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","INS171300371","","2024-04-08T11:21:05Z","bollywood,sufi,desi,hindi pop,bollywood,hindi pop,kannada pop,desi,marathi pop,sufi,qawwali,bollywood,hindi pop,desi,sufi,sufi","0.726","0.53","5","-8.485","1","0.0531","0.498","0","0.14","0.594","126.06","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2013 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:4caG3rDBMXGLWzCzhXZ92c","Humare Saath Shri Raghunath","spotify:artist:0ivZyfIHsCjQGS5OqHt3hA","Agam Aggarwal","spotify:album:4KVyUsDWT1tyPWrRdHSUeo","Humare Saath Shri Raghunath","spotify:artist:0ivZyfIHsCjQGS5OqHt3hA","Agam Aggarwal","2022-10-17","https://i.scdn.co/image/ab67616d0000b2734ab8c098eb041ef10cba5d7e","1","1","249365","https://p.scdn.co/mp3-preview/154dae349edbcfbba63fe2439591647c79c456e3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","INS932200331","","2024-03-26T14:47:38Z","bhajan,devotional","0.681","0.638","5","-8.024","0","0.0584","0.684","0","0.0971","0.554","134.071","1","","Shemaroo Entertainment Ltd.","C 2022 Shemaroo Entertainment Ltd., P 2022 Shemaroo Entertainment Ltd."
